date, categorie, data
24-12-2018 21:08:47, RssToDb, Nombres de nouveux articles:45 
24-12-2018 21:08:55, Medpol, none 
24-12-2018 21:08:55, Medpol, Nombre articles : 7257 
24-12-2018 21:08:55, time, 11.21 
24-12-2018 21:09:43, Nombre d'articles par media, dh:39714 
24-12-2018 21:09:43, Nombre d'articles par media, lalibre:54992 
24-12-2018 21:09:43, Nombre d'articles par media, lecho:5957 
24-12-2018 21:09:43, Nombre d'articles par media, lesoir:21952 
24-12-2018 21:09:43, Nombre d'articles par media, levif:7964 
24-12-2018 21:09:43, Nombre d'articles par media, rtbf:16307 
24-12-2018 21:09:43, Nombre d'articles par media, rtl:36702 
24-12-2018 21:09:43, Nombre d'articles par media, sudinfo:8843 
24-12-2018 21:09:43, Nombre d'articles total, 192431 
24-12-2018 23:09:11, RssToDb, Nombres de nouveux articles:39 
24-12-2018 23:09:21, Medpol, none 
24-12-2018 23:09:21, Medpol, Nombre articles : 7257 
24-12-2018 23:09:21, time, 11.29 
24-12-2018 23:10:08, Nombre d'articles par media, dh:39714 
24-12-2018 23:10:08, Nombre d'articles par media, lalibre:54999 
24-12-2018 23:10:08, Nombre d'articles par media, lecho:5957 
24-12-2018 23:10:08, Nombre d'articles par media, lesoir:21958 
24-12-2018 23:10:08, Nombre d'articles par media, levif:7964 
24-12-2018 23:10:08, Nombre d'articles par media, rtbf:16313 
24-12-2018 23:10:08, Nombre d'articles par media, rtl:36714 
24-12-2018 23:10:08, Nombre d'articles par media, sudinfo:8851 
24-12-2018 23:10:08, Nombre d'articles total, 192470 
25-12-2018 01:09:24, RssToDb, Nombres de nouveux articles:6 
25-12-2018 01:09:34, Medpol, none 
25-12-2018 01:09:34, Medpol, Nombre articles : 7257 
25-12-2018 01:09:34, time, 11.11 
25-12-2018 01:10:21, Nombre d'articles par media, dh:39714 
25-12-2018 01:10:21, Nombre d'articles par media, lalibre:55001 
25-12-2018 01:10:21, Nombre d'articles par media, lecho:5957 
25-12-2018 01:10:21, Nombre d'articles par media, lesoir:21959 
25-12-2018 01:10:21, Nombre d'articles par media, levif:7964 
25-12-2018 01:10:21, Nombre d'articles par media, rtbf:16313 
25-12-2018 01:10:21, Nombre d'articles par media, rtl:36716 
25-12-2018 01:10:21, Nombre d'articles par media, sudinfo:8852 
25-12-2018 01:10:21, Nombre d'articles total, 192476 
25-12-2018 03:09:39, RssToDb, Nombres de nouveux articles:17 
25-12-2018 03:09:50, Medpol, none 
25-12-2018 03:09:50, Medpol, Nombre articles : 7257 
25-12-2018 03:09:50, time, 11.17 
25-12-2018 03:10:38, Nombre d'articles par media, dh:39716 
25-12-2018 03:10:38, Nombre d'articles par media, lalibre:55007 
25-12-2018 03:10:38, Nombre d'articles par media, lecho:5958 
25-12-2018 03:10:38, Nombre d'articles par media, lesoir:21959 
25-12-2018 03:10:38, Nombre d'articles par media, levif:7964 
25-12-2018 03:10:38, Nombre d'articles par media, rtbf:16314 
25-12-2018 03:10:38, Nombre d'articles par media, rtl:36723 
25-12-2018 03:10:38, Nombre d'articles par media, sudinfo:8852 
25-12-2018 03:10:38, Nombre d'articles total, 192493 
25-12-2018 05:09:59, RssToDb, Nombres de nouveux articles:3 
25-12-2018 05:10:10, Medpol, none 
25-12-2018 05:10:10, Medpol, Nombre articles : 7257 
25-12-2018 05:10:10, time, 11.20 
25-12-2018 05:10:57, Nombre d'articles par media, dh:39716 
25-12-2018 05:10:57, Nombre d'articles par media, lalibre:55008 
25-12-2018 05:10:57, Nombre d'articles par media, lecho:5958 
25-12-2018 05:10:57, Nombre d'articles par media, lesoir:21959 
25-12-2018 05:10:57, Nombre d'articles par media, levif:7964 
25-12-2018 05:10:57, Nombre d'articles par media, rtbf:16314 
25-12-2018 05:10:57, Nombre d'articles par media, rtl:36725 
25-12-2018 05:10:57, Nombre d'articles par media, sudinfo:8852 
25-12-2018 05:10:57, Nombre d'articles total, 192496 
25-12-2018 07:10:28, RssToDb, Nombres de nouveux articles:50 
25-12-2018 07:10:44, Medpol, none 
25-12-2018 07:10:44, Medpol, Nombre articles : 7257 
25-12-2018 07:10:44, time, 11.44 
25-12-2018 07:11:32, Nombre d'articles par media, dh:39716 
25-12-2018 07:11:32, Nombre d'articles par media, lalibre:55021 
25-12-2018 07:11:32, Nombre d'articles par media, lecho:5960 
25-12-2018 07:11:32, Nombre d'articles par media, lesoir:21961 
25-12-2018 07:11:32, Nombre d'articles par media, levif:7964 
25-12-2018 07:11:32, Nombre d'articles par media, rtbf:16319 
25-12-2018 07:11:32, Nombre d'articles par media, rtl:36748 
25-12-2018 07:11:32, Nombre d'articles par media, sudinfo:8857 
25-12-2018 07:11:32, Nombre d'articles total, 192546 
25-12-2018 09:11:22, RssToDb, Nombres de nouveux articles:88 
25-12-2018 09:11:42, Medpol, none 
25-12-2018 09:11:42, Medpol, Nombre articles : 7257 
25-12-2018 09:11:42, time, 11.83 
25-12-2018 09:12:31, Nombre d'articles par media, dh:39735 
25-12-2018 09:12:31, Nombre d'articles par media, lalibre:55040 
25-12-2018 09:12:31, Nombre d'articles par media, lecho:5961 
25-12-2018 09:12:31, Nombre d'articles par media, lesoir:21971 
25-12-2018 09:12:31, Nombre d'articles par media, levif:7970 
25-12-2018 09:12:31, Nombre d'articles par media, rtbf:16325 
25-12-2018 09:12:31, Nombre d'articles par media, rtl:36771 
25-12-2018 09:12:31, Nombre d'articles par media, sudinfo:8861 
25-12-2018 09:12:31, Nombre d'articles total, 192634 
25-12-2018 11:12:10, RssToDb, Nombres de nouveux articles:110 
25-12-2018 11:12:35, Medpol, Didier Gosuin | Charles Michel |  
25-12-2018 11:12:35, Medpol, Nombre articles : 7259 
25-12-2018 11:12:35, time, 11.73 
25-12-2018 11:13:24, Nombre d'articles par media, dh:39749 
25-12-2018 11:13:24, Nombre d'articles par media, lalibre:55063 
25-12-2018 11:13:24, Nombre d'articles par media, lecho:5962 
25-12-2018 11:13:24, Nombre d'articles par media, lesoir:21986 
25-12-2018 11:13:24, Nombre d'articles par media, levif:7977 
25-12-2018 11:13:24, Nombre d'articles par media, rtbf:16331 
25-12-2018 11:13:24, Nombre d'articles par media, rtl:36810 
25-12-2018 11:13:24, Nombre d'articles par media, sudinfo:8866 
25-12-2018 11:13:24, Nombre d'articles total, 192744 
25-12-2018 13:13:02, RssToDb, Nombres de nouveux articles:73 
25-12-2018 13:13:07, Medpol, none 
25-12-2018 13:13:07, Medpol, Nombre articles : 7259 
25-12-2018 13:13:07, time, 11.36 
25-12-2018 13:13:55, Nombre d'articles par media, dh:39763 
25-12-2018 13:13:55, Nombre d'articles par media, lalibre:55080 
25-12-2018 13:13:55, Nombre d'articles par media, lecho:5963 
25-12-2018 13:13:55, Nombre d'articles par media, lesoir:21996 
25-12-2018 13:13:55, Nombre d'articles par media, levif:7977 
25-12-2018 13:13:55, Nombre d'articles par media, rtbf:16337 
25-12-2018 13:13:55, Nombre d'articles par media, rtl:36833 
25-12-2018 13:13:55, Nombre d'articles par media, sudinfo:8868 
25-12-2018 13:13:55, Nombre d'articles total, 192817 
25-12-2018 15:13:08, RssToDb, Nombres de nouveux articles:88 
25-12-2018 15:13:17, Medpol, none 
25-12-2018 15:13:17, Medpol, Nombre articles : 7259 
25-12-2018 15:13:17, time, 11.01 
25-12-2018 15:14:04, Nombre d'articles par media, dh:39774 
25-12-2018 15:14:04, Nombre d'articles par media, lalibre:55098 
25-12-2018 15:14:04, Nombre d'articles par media, lecho:5964 
25-12-2018 15:14:04, Nombre d'articles par media, lesoir:22008 
25-12-2018 15:14:04, Nombre d'articles par media, levif:7980 
25-12-2018 15:14:04, Nombre d'articles par media, rtbf:16351 
25-12-2018 15:14:04, Nombre d'articles par media, rtl:36861 
25-12-2018 15:14:04, Nombre d'articles par media, sudinfo:8869 
25-12-2018 15:14:04, Nombre d'articles total, 192905 
25-12-2018 17:13:59, RssToDb, Nombres de nouveux articles:61 
25-12-2018 17:14:10, Medpol, none 
25-12-2018 17:14:10, Medpol, Nombre articles : 7259 
25-12-2018 17:14:10, time, 11.76 
25-12-2018 17:14:59, Nombre d'articles par media, dh:39781 
25-12-2018 17:14:59, Nombre d'articles par media, lalibre:55111 
25-12-2018 17:14:59, Nombre d'articles par media, lecho:5967 
25-12-2018 17:14:59, Nombre d'articles par media, lesoir:22026 
25-12-2018 17:14:59, Nombre d'articles par media, levif:7982 
25-12-2018 17:14:59, Nombre d'articles par media, rtbf:16357 
25-12-2018 17:14:59, Nombre d'articles par media, rtl:36873 
25-12-2018 17:14:59, Nombre d'articles par media, sudinfo:8869 
25-12-2018 17:14:59, Nombre d'articles total, 192966 
25-12-2018 19:14:45, RssToDb, Nombres de nouveux articles:56 
25-12-2018 19:14:59, Medpol, none 
25-12-2018 19:14:59, Medpol, Nombre articles : 7259 
25-12-2018 19:14:59, time, 11.66 
25-12-2018 19:15:50, Nombre d'articles par media, dh:39794 
25-12-2018 19:15:50, Nombre d'articles par media, lalibre:55126 
25-12-2018 19:15:50, Nombre d'articles par media, lecho:5970 
25-12-2018 19:15:50, Nombre d'articles par media, lesoir:22029 
25-12-2018 19:15:50, Nombre d'articles par media, levif:7983 
25-12-2018 19:15:50, Nombre d'articles par media, rtbf:16360 
25-12-2018 19:15:50, Nombre d'articles par media, rtl:36889 
25-12-2018 19:15:50, Nombre d'articles par media, sudinfo:8871 
25-12-2018 19:15:50, Nombre d'articles total, 193022 
25-12-2018 21:15:20, RssToDb, Nombres de nouveux articles:41 
25-12-2018 21:15:35, Medpol, none 
25-12-2018 21:15:35, Medpol, Nombre articles : 7259 
25-12-2018 21:15:35, time, 11.41 
25-12-2018 21:16:24, Nombre d'articles par media, dh:39801 
25-12-2018 21:16:24, Nombre d'articles par media, lalibre:55134 
25-12-2018 21:16:24, Nombre d'articles par media, lecho:5970 
25-12-2018 21:16:24, Nombre d'articles par media, lesoir:22042 
25-12-2018 21:16:24, Nombre d'articles par media, levif:7983 
25-12-2018 21:16:24, Nombre d'articles par media, rtbf:16362 
25-12-2018 21:16:24, Nombre d'articles par media, rtl:36899 
25-12-2018 21:16:24, Nombre d'articles par media, sudinfo:8872 
25-12-2018 21:16:24, Nombre d'articles total, 193063 
25-12-2018 23:15:56, RssToDb, Nombres de nouveux articles:24 
25-12-2018 23:16:12, Medpol, none 
25-12-2018 23:16:12, Medpol, Nombre articles : 7259 
25-12-2018 23:16:12, time, 11.44 
25-12-2018 23:17:00, Nombre d'articles par media, dh:39806 
25-12-2018 23:17:00, Nombre d'articles par media, lalibre:55139 
25-12-2018 23:17:00, Nombre d'articles par media, lecho:5970 
25-12-2018 23:17:00, Nombre d'articles par media, lesoir:22048 
25-12-2018 23:17:00, Nombre d'articles par media, levif:7984 
25-12-2018 23:17:00, Nombre d'articles par media, rtbf:16364 
25-12-2018 23:17:00, Nombre d'articles par media, rtl:36904 
25-12-2018 23:17:00, Nombre d'articles par media, sudinfo:8872 
25-12-2018 23:17:00, Nombre d'articles total, 193087 
26-12-2018 01:16:45, RssToDb, Nombres de nouveux articles:14 
26-12-2018 01:17:02, Medpol, none 
26-12-2018 01:17:03, Medpol, Nombre articles : 7259 
26-12-2018 01:17:03, time, 11.69 
26-12-2018 01:17:49, Nombre d'articles par media, dh:39808 
26-12-2018 01:17:49, Nombre d'articles par media, lalibre:55144 
26-12-2018 01:17:49, Nombre d'articles par media, lecho:5970 
26-12-2018 01:17:49, Nombre d'articles par media, lesoir:22048 
26-12-2018 01:17:49, Nombre d'articles par media, levif:7984 
26-12-2018 01:17:49, Nombre d'articles par media, rtbf:16366 
26-12-2018 01:17:49, Nombre d'articles par media, rtl:36909 
26-12-2018 01:17:49, Nombre d'articles par media, sudinfo:8872 
26-12-2018 01:17:49, Nombre d'articles total, 193101 
26-12-2018 03:18:31, RssToDb, Nombres de nouveux articles:12 
26-12-2018 03:18:48, Medpol, none 
26-12-2018 03:18:48, Medpol, Nombre articles : 7259 
26-12-2018 03:18:48, time, 12.64 
26-12-2018 03:19:35, Nombre d'articles par media, dh:39808 
26-12-2018 03:19:35, Nombre d'articles par media, lalibre:55147 
26-12-2018 03:19:35, Nombre d'articles par media, lecho:5974 
26-12-2018 03:19:35, Nombre d'articles par media, lesoir:22049 
26-12-2018 03:19:35, Nombre d'articles par media, levif:7984 
26-12-2018 03:19:35, Nombre d'articles par media, rtbf:16366 
26-12-2018 03:19:35, Nombre d'articles par media, rtl:36913 
26-12-2018 03:19:35, Nombre d'articles par media, sudinfo:8872 
26-12-2018 03:19:35, Nombre d'articles total, 193113 
26-12-2018 05:19:01, RssToDb, Nombres de nouveux articles:27 
26-12-2018 05:19:20, Medpol, Jan Jambon |  
26-12-2018 05:19:20, Medpol, Nombre articles : 7260 
26-12-2018 05:19:20, time, 11.42 
26-12-2018 05:20:07, Nombre d'articles par media, dh:39808 
26-12-2018 05:20:07, Nombre d'articles par media, lalibre:55152 
26-12-2018 05:20:07, Nombre d'articles par media, lecho:5975 
26-12-2018 05:20:07, Nombre d'articles par media, lesoir:22057 
26-12-2018 05:20:07, Nombre d'articles par media, levif:7985 
26-12-2018 05:20:07, Nombre d'articles par media, rtbf:16366 
26-12-2018 05:20:07, Nombre d'articles par media, rtl:36922 
26-12-2018 05:20:07, Nombre d'articles par media, sudinfo:8875 
26-12-2018 05:20:07, Nombre d'articles total, 193140 
26-12-2018 18:38:27, RssToDb, Nombres de nouveux articles:580 
26-12-2018 18:38:46, Medpol, Pieter De Crem | Ben Weyts | Geert Bourgeois | Pierre-Yves Jeholet | Pierre-Yves Jeholet | Pierre-Yves Jeholet | Luc Decorte | Antoine Mariage | Valérie De Bue | Geert Bourgeois | Geert Bourgeois |  
26-12-2018 18:38:46, Medpol, Nombre articles : 7271 
26-12-2018 18:38:46, time, 12.99 
26-12-2018 18:39:43, Nombre d'articles par media, dh:39939 
26-12-2018 18:39:44, Nombre d'articles par media, lalibre:55261 
26-12-2018 18:39:44, Nombre d'articles par media, lecho:6002 
26-12-2018 18:39:44, Nombre d'articles par media, lesoir:22125 
26-12-2018 18:39:44, Nombre d'articles par media, levif:8014 
26-12-2018 18:39:44, Nombre d'articles par media, rtbf:16426 
26-12-2018 18:39:44, Nombre d'articles par media, rtl:37028 
26-12-2018 18:39:44, Nombre d'articles par media, sudinfo:8925 
26-12-2018 18:39:44, Nombre d'articles total, 193720 
26-12-2018 20:39:26, RssToDb, Nombres de nouveux articles:74 
26-12-2018 20:39:30, Medpol, none 
26-12-2018 20:39:30, Medpol, Nombre articles : 7271 
26-12-2018 20:39:30, time, 11.43 
26-12-2018 20:40:20, Nombre d'articles par media, dh:39944 
26-12-2018 20:40:20, Nombre d'articles par media, lalibre:55274 
26-12-2018 20:40:20, Nombre d'articles par media, lecho:6005 
26-12-2018 20:40:20, Nombre d'articles par media, lesoir:22140 
26-12-2018 20:40:20, Nombre d'articles par media, levif:8017 
26-12-2018 20:40:20, Nombre d'articles par media, rtbf:16434 
26-12-2018 20:40:20, Nombre d'articles par media, rtl:37050 
26-12-2018 20:40:20, Nombre d'articles par media, sudinfo:8930 
26-12-2018 20:40:20, Nombre d'articles total, 193794 
26-12-2018 22:40:28, RssToDb, Nombres de nouveux articles:76 
26-12-2018 22:40:36, Medpol, none 
26-12-2018 22:40:36, Medpol, Nombre articles : 7271 
26-12-2018 22:40:36, time, 11.92 
26-12-2018 22:41:26, Nombre d'articles par media, dh:39954 
26-12-2018 22:41:26, Nombre d'articles par media, lalibre:55289 
26-12-2018 22:41:26, Nombre d'articles par media, lecho:6005 
26-12-2018 22:41:26, Nombre d'articles par media, lesoir:22155 
26-12-2018 22:41:26, Nombre d'articles par media, levif:8018 
26-12-2018 22:41:26, Nombre d'articles par media, rtbf:16437 
26-12-2018 22:41:26, Nombre d'articles par media, rtl:37082 
26-12-2018 22:41:26, Nombre d'articles par media, sudinfo:8930 
26-12-2018 22:41:26, Nombre d'articles total, 193870 
27-12-2018 00:41:09, RssToDb, Nombres de nouveux articles:31 
27-12-2018 00:41:19, Medpol, none 
27-12-2018 00:41:19, Medpol, Nombre articles : 7271 
27-12-2018 00:41:19, time, 11.53 
27-12-2018 00:42:08, Nombre d'articles par media, dh:39961 
27-12-2018 00:42:08, Nombre d'articles par media, lalibre:55294 
27-12-2018 00:42:08, Nombre d'articles par media, lecho:6005 
27-12-2018 00:42:08, Nombre d'articles par media, lesoir:22158 
27-12-2018 00:42:08, Nombre d'articles par media, levif:8018 
27-12-2018 00:42:08, Nombre d'articles par media, rtbf:16438 
27-12-2018 00:42:08, Nombre d'articles par media, rtl:37096 
27-12-2018 00:42:08, Nombre d'articles par media, sudinfo:8931 
27-12-2018 00:42:08, Nombre d'articles total, 193901 
27-12-2018 02:41:26, RssToDb, Nombres de nouveux articles:10 
27-12-2018 02:41:37, Medpol, Pierre-Yves Jeholet |  
27-12-2018 02:41:37, Medpol, Nombre articles : 7272 
27-12-2018 02:41:37, time, 11.13 
27-12-2018 02:42:23, Nombre d'articles par media, dh:39961 
27-12-2018 02:42:23, Nombre d'articles par media, lalibre:55296 
27-12-2018 02:42:23, Nombre d'articles par media, lecho:6008 
27-12-2018 02:42:23, Nombre d'articles par media, lesoir:22158 
27-12-2018 02:42:23, Nombre d'articles par media, levif:8018 
27-12-2018 02:42:23, Nombre d'articles par media, rtbf:16438 
27-12-2018 02:42:24, Nombre d'articles par media, rtl:37101 
27-12-2018 02:42:24, Nombre d'articles par media, sudinfo:8931 
27-12-2018 02:42:24, Nombre d'articles total, 193911 
27-12-2018 19:05:41, RssToDb, Nombres de nouveux articles:652 
27-12-2018 19:06:08, Medpol, Carlo Di Antonio | Charles Michel | Isabelle Michel | Patrice Vraie | Pierre-Yves Jeholet | Jan Jambon | Daniel Paris | Jan Jambon | Carlo Di Antonio | Pierre-Yves Jeholet | Pierre-Yves Jeholet | Jan Jambon | Benoît Lutgen | Jan Jambon | Carlo Di Antonio | Carlo Di Antonio | Charles Michel |  
27-12-2018 19:06:08, Medpol, Nombre articles : 7289 
27-12-2018 19:06:08, time, 16.84 
27-12-2018 19:07:21, Nombre d'articles par media, dh:40098 
27-12-2018 19:07:22, Nombre d'articles par media, lalibre:55396 
27-12-2018 19:07:22, Nombre d'articles par media, lecho:6038 
27-12-2018 19:07:22, Nombre d'articles par media, lesoir:22226 
27-12-2018 19:07:22, Nombre d'articles par media, levif:8048 
27-12-2018 19:07:22, Nombre d'articles par media, rtbf:16495 
27-12-2018 19:07:22, Nombre d'articles par media, rtl:37281 
27-12-2018 19:07:22, Nombre d'articles par media, sudinfo:8981 
27-12-2018 19:07:22, Nombre d'articles total, 194563 
27-12-2018 21:07:29, RssToDb, Nombres de nouveux articles:82 
27-12-2018 21:07:35, Medpol, Carlo Di Antonio |  
27-12-2018 21:07:35, Medpol, Nombre articles : 7290 
27-12-2018 21:07:35, time, 11.82 
27-12-2018 21:08:26, Nombre d'articles par media, dh:40102 
27-12-2018 21:08:26, Nombre d'articles par media, lalibre:55427 
27-12-2018 21:08:26, Nombre d'articles par media, lecho:6039 
27-12-2018 21:08:26, Nombre d'articles par media, lesoir:22240 
27-12-2018 21:08:26, Nombre d'articles par media, levif:8051 
27-12-2018 21:08:26, Nombre d'articles par media, rtbf:16500 
27-12-2018 21:08:26, Nombre d'articles par media, rtl:37301 
27-12-2018 21:08:26, Nombre d'articles par media, sudinfo:8985 
27-12-2018 21:08:26, Nombre d'articles total, 194645 
27-12-2018 23:08:55, RssToDb, Nombres de nouveux articles:57 
27-12-2018 23:09:03, Medpol, Barbara Pas | Barbara Pas |  
27-12-2018 23:09:03, Medpol, Nombre articles : 7292 
27-12-2018 23:09:03, time, 12.25 
27-12-2018 23:10:15, Nombre d'articles par media, dh:40107 
27-12-2018 23:10:15, Nombre d'articles par media, lalibre:55441 
27-12-2018 23:10:15, Nombre d'articles par media, lecho:6039 
27-12-2018 23:10:15, Nombre d'articles par media, lesoir:22253 
27-12-2018 23:10:15, Nombre d'articles par media, levif:8051 
27-12-2018 23:10:15, Nombre d'articles par media, rtbf:16505 
27-12-2018 23:10:15, Nombre d'articles par media, rtl:37321 
27-12-2018 23:10:15, Nombre d'articles par media, sudinfo:8985 
27-12-2018 23:10:15, Nombre d'articles total, 194702 
28-12-2018 01:09:36, RssToDb, Nombres de nouveux articles:15 
28-12-2018 01:09:39, Medpol, Tania De Jonge |  
28-12-2018 01:09:40, Medpol, Nombre articles : 7293 
28-12-2018 01:09:40, time, 11.04 
28-12-2018 01:10:27, Nombre d'articles par media, dh:40108 
28-12-2018 01:10:27, Nombre d'articles par media, lalibre:55447 
28-12-2018 01:10:27, Nombre d'articles par media, lecho:6039 
28-12-2018 01:10:27, Nombre d'articles par media, lesoir:22253 
28-12-2018 01:10:27, Nombre d'articles par media, levif:8051 
28-12-2018 01:10:27, Nombre d'articles par media, rtbf:16506 
28-12-2018 01:10:27, Nombre d'articles par media, rtl:37328 
28-12-2018 01:10:27, Nombre d'articles par media, sudinfo:8985 
28-12-2018 01:10:27, Nombre d'articles total, 194717 
28-12-2018 18:57:55, RssToDb, Nombres de nouveux articles:442 
28-12-2018 18:58:17, Medpol, Charles Michel | Ben Weyts | Jean-Pierre Willems | Denis Ducarme | Carlo Di Antonio | Carlo Di Antonio | Renate Hufkens |  
28-12-2018 18:58:17, Medpol, Nombre articles : 7300 
28-12-2018 18:58:17, time, 8.60 
28-12-2018 18:59:13, Nombre d'articles par media, dh:40245 
28-12-2018 18:59:13, Nombre d'articles par media, lalibre:55447 
28-12-2018 18:59:13, Nombre d'articles par media, lecho:6079 
28-12-2018 18:59:13, Nombre d'articles par media, lesoir:22253 
28-12-2018 18:59:13, Nombre d'articles par media, levif:8081 
28-12-2018 18:59:13, Nombre d'articles par media, rtbf:16565 
28-12-2018 18:59:13, Nombre d'articles par media, rtl:37454 
28-12-2018 18:59:13, Nombre d'articles par media, sudinfo:9035 
28-12-2018 18:59:13, Nombre d'articles total, 195159 
28-12-2018 20:46:15, RssToDb, Nombres de nouveux articles:230 
28-12-2018 20:46:22, Medpol, Pierre-Yves Jeholet | Carlo Di Antonio |  
28-12-2018 20:46:22, Medpol, Nombre articles : 7302 
28-12-2018 20:46:22, time, 12.39 
28-12-2018 20:47:16, Nombre d'articles par media, dh:40261 
28-12-2018 20:47:16, Nombre d'articles par media, lalibre:55560 
28-12-2018 20:47:16, Nombre d'articles par media, lecho:6081 
28-12-2018 20:47:16, Nombre d'articles par media, lesoir:22320 
28-12-2018 20:47:16, Nombre d'articles par media, levif:8083 
28-12-2018 20:47:16, Nombre d'articles par media, rtbf:16569 
28-12-2018 20:47:16, Nombre d'articles par media, rtl:37471 
28-12-2018 20:47:16, Nombre d'articles par media, sudinfo:9044 
28-12-2018 20:47:16, Nombre d'articles total, 195389 
28-12-2018 22:47:49, RssToDb, Nombres de nouveux articles:80 
28-12-2018 22:48:01, Medpol, Theo Francken | Maria Arena | Maria Arena | Maria Arena |  
28-12-2018 22:48:01, Medpol, Nombre articles : 7306 
28-12-2018 22:48:01, time, 12.41 
28-12-2018 22:48:59, Nombre d'articles par media, dh:40267 
28-12-2018 22:48:59, Nombre d'articles par media, lalibre:55580 
28-12-2018 22:48:59, Nombre d'articles par media, lecho:6084 
28-12-2018 22:48:59, Nombre d'articles par media, lesoir:22327 
28-12-2018 22:48:59, Nombre d'articles par media, levif:8083 
28-12-2018 22:48:59, Nombre d'articles par media, rtbf:16574 
28-12-2018 22:48:59, Nombre d'articles par media, rtl:37504 
28-12-2018 22:48:59, Nombre d'articles par media, sudinfo:9050 
28-12-2018 22:48:59, Nombre d'articles total, 195469 
29-12-2018 00:49:05, RssToDb, Nombres de nouveux articles:35 
29-12-2018 00:49:10, Medpol, none 
29-12-2018 00:49:10, Medpol, Nombre articles : 7306 
29-12-2018 00:49:10, time, 11.82 
29-12-2018 00:50:03, Nombre d'articles par media, dh:40268 
29-12-2018 00:50:03, Nombre d'articles par media, lalibre:55592 
29-12-2018 00:50:03, Nombre d'articles par media, lecho:6084 
29-12-2018 00:50:03, Nombre d'articles par media, lesoir:22328 
29-12-2018 00:50:03, Nombre d'articles par media, levif:8083 
29-12-2018 00:50:03, Nombre d'articles par media, rtbf:16575 
29-12-2018 00:50:03, Nombre d'articles par media, rtl:37523 
29-12-2018 00:50:03, Nombre d'articles par media, sudinfo:9051 
29-12-2018 00:50:03, Nombre d'articles total, 195504 
29-12-2018 02:49:47, RssToDb, Nombres de nouveux articles:11 
29-12-2018 02:49:52, Medpol, none 
29-12-2018 02:49:52, Medpol, Nombre articles : 7306 
29-12-2018 02:49:52, time, 11.46 
29-12-2018 02:50:42, Nombre d'articles par media, dh:40268 
29-12-2018 02:50:42, Nombre d'articles par media, lalibre:55594 
29-12-2018 02:50:42, Nombre d'articles par media, lecho:6086 
29-12-2018 02:50:42, Nombre d'articles par media, lesoir:22328 
29-12-2018 02:50:42, Nombre d'articles par media, levif:8083 
29-12-2018 02:50:42, Nombre d'articles par media, rtbf:16575 
29-12-2018 02:50:42, Nombre d'articles par media, rtl:37530 
29-12-2018 02:50:42, Nombre d'articles par media, sudinfo:9051 
29-12-2018 02:50:42, Nombre d'articles total, 195515 
29-12-2018 04:50:37, RssToDb, Nombres de nouveux articles:10 
29-12-2018 04:50:43, Medpol, none 
29-12-2018 04:50:43, Medpol, Nombre articles : 7306 
29-12-2018 04:50:43, time, 11.66 
29-12-2018 04:51:32, Nombre d'articles par media, dh:40268 
29-12-2018 04:51:32, Nombre d'articles par media, lalibre:55597 
29-12-2018 04:51:32, Nombre d'articles par media, lecho:6086 
29-12-2018 04:51:32, Nombre d'articles par media, lesoir:22328 
29-12-2018 04:51:32, Nombre d'articles par media, levif:8083 
29-12-2018 04:51:32, Nombre d'articles par media, rtbf:16575 
29-12-2018 04:51:32, Nombre d'articles par media, rtl:37536 
29-12-2018 04:51:32, Nombre d'articles par media, sudinfo:9052 
29-12-2018 04:51:32, Nombre d'articles total, 195525 
29-12-2018 06:51:56, RssToDb, Nombres de nouveux articles:74 
29-12-2018 06:52:05, Medpol, Carlo Di Antonio |  
29-12-2018 06:52:05, Medpol, Nombre articles : 7307 
29-12-2018 06:52:05, time, 12.21 
29-12-2018 06:52:57, Nombre d'articles par media, dh:40280 
29-12-2018 06:52:57, Nombre d'articles par media, lalibre:55611 
29-12-2018 06:52:57, Nombre d'articles par media, lecho:6087 
29-12-2018 06:52:57, Nombre d'articles par media, lesoir:22342 
29-12-2018 06:52:57, Nombre d'articles par media, levif:8084 
29-12-2018 06:52:57, Nombre d'articles par media, rtbf:16577 
29-12-2018 06:52:57, Nombre d'articles par media, rtl:37550 
29-12-2018 06:52:57, Nombre d'articles par media, sudinfo:9068 
29-12-2018 06:52:57, Nombre d'articles total, 195599 
29-12-2018 08:52:45, RssToDb, Nombres de nouveux articles:117 
29-12-2018 08:52:54, Medpol, none 
29-12-2018 08:52:54, Medpol, Nombre articles : 7307 
29-12-2018 08:52:54, time, 11.59 
29-12-2018 08:53:44, Nombre d'articles par media, dh:40295 
29-12-2018 08:53:44, Nombre d'articles par media, lalibre:55628 
29-12-2018 08:53:44, Nombre d'articles par media, lecho:6088 
29-12-2018 08:53:44, Nombre d'articles par media, lesoir:22357 
29-12-2018 08:53:44, Nombre d'articles par media, levif:8089 
29-12-2018 08:53:44, Nombre d'articles par media, rtbf:16595 
29-12-2018 08:53:45, Nombre d'articles par media, rtl:37588 
29-12-2018 08:53:45, Nombre d'articles par media, sudinfo:9076 
29-12-2018 08:53:45, Nombre d'articles total, 195716 
29-12-2018 10:54:13, RssToDb, Nombres de nouveux articles:108 
29-12-2018 10:54:29, Medpol, none 
29-12-2018 10:54:29, Medpol, Nombre articles : 7307 
29-12-2018 10:54:29, time, 12.40 
29-12-2018 10:55:22, Nombre d'articles par media, dh:40312 
